reftramo,geom,idcalle,nombre,tipo_vialidad,fuente,localidad,departamento
966410,0105000020D17F00000100000001020000000200000031C4F0B1CE7B2141763EDA433C7C57416048AA6EF07B2141AF34610C397C5741,19817,BRIGADIER GENERAL MANUEL ORIBE,CALLE,INTENDENCIA_DE_CANELONES,MONTEVIDEO,MONTEVIDEO
966411,0105000020D17F00000100000001020000000200000017E5AC11C0772141FE1F0826927C574125E2A012E57721415E8950528F7C5741,19817,BRIGADIER GENERAL MANUEL ORIBE,CALLE,INTENDENCIA_DE_CANELONES,MONTEVIDEO,MONTEVIDEO
800544,0105000020D17F0000010000000102000000080000002C758024E0A4214100AED7ADB26857414426653EE6A42141D18CA39EB46857419733680EF0A421416A495E67B66857415A608A2AFAA42141273E111DB868574109AE3F111BA521418F041A45BC6857411E39B6021EA5214112E0CEEFBC68574103FD018D1DA52141DF57C580BD6857415F0FB3FB19A52141B862AC67BE685741,8778,RAMBLA REPUBLICA DEL PERU,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
966412,0105000020D17F00000100000001020000000200000025E2A012E57721415E8950528F7C57418FBCFD58BA78214197D0EB077E7C5741,19817,BRIGADIER GENERAL MANUEL ORIBE,CALLE,INTENDENCIA_DE_CANELONES,MONTEVIDEO,MONTEVIDEO
966413,0105000020D17F000001000000010200000002000000B7334C2E8D7921414B0AF3CF6C7C5741824B99F1DC7921410871C14A667C5741,19817,BRIGADIER GENERAL MANUEL ORIBE,CALLE,INTENDENCIA_DE_CANELONES,MONTEVIDEO,MONTEVIDEO
966414,0105000020D17F000001000000010200000002000000824B99F1DC7921410871C14A667C5741E65FA7E6617A2141188F848C5B7C5741,19817,BRIGADIER GENERAL MANUEL ORIBE,CALLE,INTENDENCIA_DE_CANELONES,MONTEVIDEO,MONTEVIDEO
800557,0105000020D17F00000100000001020000000200000039DE915BC0792141D51668B5D468574197E4AB936D7A2141597AFE54DA685741,40295,CARLOS A. MILES,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800558,0105000020D17F0000010000000102000000030000005F96A5BE82AF2141EA601A4AA2695741ACCFC3408AAF2141BA446DFBA6695741469D322197AF2141B5A908B5AF695741,56063,UYMOMVD_SN_3167,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
966415,0105000020D17F0000010000000102000000020000006048AA6EF07B2141AF34610C397C5741C37E3008F97B214147F88150387C5741,19817,BRIGADIER GENERAL MANUEL ORIBE,CALLE,INTENDENCIA_DE_CANELONES,MONTEVIDEO,MONTEVIDEO
800560,0105000020D17F00000100000001020000000300000035762E27437D21410231A4FD726957419B546CAD687D2141022EA73067695741F06DB3C3827D214160C03D2764695741,9430,PASAJE PEATONAL,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800572,0105000020D17F0000010000000102000000050000001CE925F8F0672141A64D21C2EE6C574150BF5F0FF66721416A74BD92EE6C57419975C9D205682141934A0067EE6C5741BF75C9D205682141974A0067EE6C57419B75C9D205682141974A0067EE6C5741,10853,RAMBLA DOCTOR BALTASAR BRUM,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800573,0105000020D17F00000100000001020000000C000000BF75C9D205682141974A0067EE6C5741515CE89510682141897F8E71EF6C57417B014DB51C6821411F5D27D5F06C57410F54FFC42268214155397656F16C57416DCA6253286821417E5E71B7F16C574170D5B2652F68214199CC18F8F16C5741597D7EC6546821417E5E71B7F16C5741A7B1A7E05E68214155397656F16C5741BD098279686821419881FDC4F06C57415467849B75682141897F8E71EF6C57419A3B11FC80682141B0AB8721ED6C5741BF75C9D205682141974A0067EE6C5741,10853,RAMBLA DOCTOR BALTASAR BRUM,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800574,0105000020D17F0000010000000102000000030000009A3B11FC80682141B0AB8721ED6C574172799E3DA168214115EC1BCEEC6C574173799E3DA168214115EC1BCEEC6C5741,10853,RAMBLA DOCTOR BALTASAR BRUM,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800576,0105000020D17F00000100000001020000000F0000006C05B5299E68214130FA63F8E86C574172799E3DA168214115EC1BCEEC6C574175799E3DA16821411AEC1BCEEC6C5741C41604714B6A2141B778DD7FE86C5741D1DBDFD6546A2141BE00164BE86C5741E104FA6F5C6A2141D028FC16E86C5741BC98247E636A214143AE5069E76C574109572EA26B6A2141C95B8B87E66C57417AC0799A716A214198EE81C8E56C5741C93F17DC746A21410E4CF04EE56C5741532FD9855D6A214181D144A1E46C57412C9E3871496A214138EC887EE46C574188D47A87366A21412CFF8EB5E46C57416C05B5299E68214130FA63F8E86C57414CE81749EE672141AF2732CEEA6C5741,10853,RAMBLA DOCTOR BALTASAR BRUM,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800579,0105000020D17F0000010000000102000000060000008EFC1512F980214120012977D16B5741EF1D35E8FE8021418D3DA049C76B574113F15FDA0181214140F108E2C36B57414D7B68C0098121417C816FC3B76B5741507B68C00981214178816FC3B76B5741557B68C00981214178816FC3B76B5741,8977,PARAGUAY,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800580,0105000020D17F000001000000010200000017000000507B68C00981214178816FC3B76B5741879404AD1A812141638275099E6B57415E6928FE28812141A4C40F66846B57410ABE5E192981214133A6633A846B574169AE240C39812141501D08A26A6B574133C9BB4B3E812141E9E73613626B57410884B7AC428121415F2D92695B6B57412D878F13468121412686EC62536B5741C0128A3D468121412527560A536B5741890AD5B049812141422F54C24B6B5741B48ED0274E8121417C076618436B57414C1DE1264F8121419A200514426B5741EC7FAECF4F8121419A76B367416B57418B9A44F654812141882EF44E3B6B5741D0B01199568121413E62C208396B57413C385E315C81214192C0A741316B5741D334AD3F64812141E7041392236B574189F0CA3D67812141517E07831F6B5741A08827387A8121410C50E0C5056B57418AEDBBE989812141F8D8654AEE6A57419A085D668A8121413FC0FF75EC6A57416592D0B48A81214131427904EC6A5741615494EF9B8121410837BE15D36A5741,8977,PARAGUAY,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800581,0105000020D17F000001000000010200000007000000605494EF9B8121410837BE15D36A57417B24B2539C8121410D309266D26A574131B786D09D8121412B2B3DCCCF6A57416EED33E59F812141269C189ECA6A574104F5E418A5812141EF2E505EBF6A5741F89CDB15A9812141C8AE1225BA6A57410CAF6AC7A9812141BF50AC4CB96A5741,8977,PARAGUAY,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800584,0105000020D17F000001000000010200000003000000021F789C1682214171D87C9F116A57419462D33B168221415513AE3C126A57416562D33B16822141A213AE3C126A5741,8977,PARAGUAY,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800596,0105000020D17F0000010000000102000000020000006F641AECD9752141ADFC3F74E6685741B7058D56F97521419880279ADB685741,9314,FRANCISCO DE SOSTOA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800627,0105000020D17F0000010000000102000000020000008FA1677C02852141A8906E5394685741E7959205ED8421413A7CB6BD87685741,54630,UYMOMVD_SN_1904,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
800637,0105000020D17F000001000000010200000011000000DFB8B1F833982141F6074CE8766757417D0C53F533982141484745E8766757414B001FD429972141CC94FBD27467574165C2509F08972141E1AAD7E2746757414B59A7E2EA962141915BB861756757415F439106DB9621416C3851007667574149F794B4C696214123F2823D77675741A33BA947BE962141C395D86A786757414FCFDC5BB59621410CE1BD58796757413466339F979621419E7788347B675741963D2A16639621415B3F225B7F67574194DB17E83E962141614D8A44826757416F7D7919299621416F5F2CC183675741ECBD194D129621413C2F3A0E8567574152B2BD2EE7952141BEB8799887675741FF008C7FC395214183844D528A675741BA61FC4CA1952141909B06FA8D675741,41266,CAMINO FAY CROCKER,CALLE INTERNA,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800675,0105000020D17F000001000000010200000003000000091672FF919F21414BC025108B6C5741E886637DAE9F21415C8601318A6C5741ECDC571A00A02141D6EDDE03866C5741,11317,AVENIDA DAMASO ANTONIO LARRAÑAGA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800676,0105000020D17F000001000000010200000002000000556BC9BCAB9F214111080D66366D5741FC7AF272AC9F21416162CCD4396D5741,11317,AVENIDA DAMASO ANTONIO LARRAÑAGA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800678,0105000020D17F0000010000000102000000030000004E7F9371E79F2141F32A80F1EC6D5741001C500E10A0214109528800EC6D5741091C500E10A021410E528800EC6D5741,11317,AVENIDA DAMASO ANTONIO LARRAÑAGA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800680,0105000020D17F000001000000010200000002000000AEEF7ADBF99F214141DE2C96DF6D57416140102F06A021415C8A107BE66D5741,11317,AVENIDA DAMASO ANTONIO LARRAÑAGA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800681,0105000020D17F000001000000010200000005000000B6E208415FA0214192D5DEFA126E5741570C8F5381A02141EFEF957F236E57419A13778688A0214132F8CE52276E5741E7B3CBB1A6A0214149DBCB70366E57419044204EB9A02141C2FDDBC0406E5741,11317,AVENIDA DAMASO ANTONIO LARRAÑAGA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800688,0105000020D17F0000010000000102000000040000000C5749D675A221414A419AE1206F57410C5749D675A221414B419AE1206F57410F5749D675A221414D419AE1206F5741D4A979ED89A22141C574425F2B6F5741,11317,AVENIDA DAMASO ANTONIO LARRAÑAGA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800689,0105000020D17F00000100000001020000000A000000D1A979ED89A22141C074425F2B6F5741DAA979ED89A22141C474425F2B6F57416CAA3D6BE5A2214174863B94586F57416DAA3D6BE5A2214175863B94586F5741A8C55EE307A32141295A8CD46A6F57418A4B867810A32141D792494C6E6F5741BB19CEB11CA321412F5C38AF716F57415CC3236C25A32141777732B9736F57414FD72DFE2CA3214165B6DC9C756F5741F69B17389FA32141CE0B0ABE886F5741,11317,AVENIDA DAMASO ANTONIO LARRAÑAGA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800692,0105000020D17F00000100000001020000000200000096A92545F6A22141CF65EB34786F57415EBFBAB272A321416565C0E68C6F5741,11317,AVENIDA DAMASO ANTONIO LARRAÑAGA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800697,0105000020D17F000001000000010200000002000000632E54EEBEC9214146B7542C31755741D94B5B4430CA2141B6C6C0052A755741,40968,COLMAR,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800705,0105000020D17F0000010000000102000000030000004F9A2A015BAF214162EAE66F196A574116B1E53173AF2141C1877A161A6A57414FBCEF6BAEAF2141A90286D81E6A5741,54272,UYMOMVD_SN_1589,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
800708,0105000020D17F000001000000010200000003000000D3DE9E37A983214126B8E43B81705741DEE3F17CE58221418E4EA78294705741DA7F7961E3822141B47704B994705741,11913,DOCTOR JOSE MARIA SILVA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800709,0105000020D17F00000100000001020000000900000034B009F92A8A214110328574EF6F57415559C265688A2141F2D1AA75EA6F5741C4DF5C5AED8B2141FD6A83D6C86F5741AA8D71B9858C214124919636BB6F574137E60D5B518D21419B03C14EA86F5741D0893547508E21411A0EB0DF906F5741F029C96E9C8E2141D2D1B47A896F5741091B4740A78E21411AC64494896F574150C0781FB58E2141763895178A6F5741,11913,DOCTOR JOSE MARIA SILVA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800710,0105000020D17F000001000000010200000003000000F029C96E9C8E2141D2D1B47A896F574157FE09E6A38E2141D138274B886F5741CB9D4983B88E2141FC1BE5C4866F5741,11913,DOCTOR JOSE MARIA SILVA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800765,0105000020D17F000001000000010200000006000000C0D6351013802141B5BB4D5D7A6E574191BC5264108021410D8D27C07B6E5741CB3138180D80214143E6CADE7D6E57410E1457630C8021418A3BDE227F6E57410E1457630C8021419FAA4241806E5741C6D820FA0C802141DF831F3F816E5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800766,0105000020D17F00000100000001020000000F000000C0D6351013802141B5BB4D5D7A6E5741A7E7BC941D802141438F187B766E5741A698E64A25802141491475AE746E5741FA08ED0131802141E08D1E81736E57419744AC0345802141EDACE64F736E57414634CB1955802141A466D9EB736E5741A3C38D0F5E802141E170B08F746E5741C7C90EA56180214123D19560756E574165B8AEE2A58021412878AF9B766E574112E265FDAA802141AE8AF8B9766E57410F51301BE7802141C80CA81E786E5741B918D559EB8021417B61D737786E5741BE80D3050D8121412064FE12796E57411A74E484298121412D661B4E796E5741D2693F095F81214187F5216E776E5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800767,0105000020D17F00000100000001020000000700000012E265FDAA802141AE8AF8B9766E5741577CCA8EB8802141A41E6D4A776E57419A721FF0DE8021416274D229796E57413716AE7EEA8021416CE59180796E5741B1785E740A812141F04797527A6E57415091CA71128121413FC92AC07A6E5741C8E7C4451A812141FFCC5ED27B6E5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800774,0105000020D17F0000010000000102000000050000004524A7F1FF912141C00887AA816D5741212871E503922141655ED4EE7D6D5741B78D881508922141FC35F5A0796D57412915FDAA0D92214164209F19766D57419D9C714013922141D8CDCA09726D5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800775,0105000020D17F00000100000001020000000A00000043C39085C4922141FBF873A6596D5741D6B8E8CD1993214166045C8A516D574134B3782F479321414E999D394D6D574136DE80CF99932141F7CBAEF4456D5741956A3F5CAC932141A15E445F446D57418970C13813942141E0E12C973B6D57417F3011D1199421414B72E59F3A6D57416A82C9EF1E942141EEE222AA396D5741F819380222942141196A3983386D574161EBF2282694214151931B25366D5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800776,0105000020D17F00000100000001020000000E0000002AF1F66598932141830F26894A6D57413B5D6316BC93214147026E59476D5741A0FFCDE9CD9321416B95FFC1456D5741D7FBBAD01E942141F88131323F6D57416C7255D120942141766D26103F6D5741F5069B9785942141B365D25E386D57410A079B9785942141B265D25E386D5741AA33627CBE942141B57ED68F346D57412FB53DA9FE942141F297BE03306D574171D5B64141952141D001A65C2B6D5741A278C3C76795214116E7EBE2276D5741612BFCB966952141D83280A7296D574107320C25679521417C50D2842B6D574112F5052D6A95214146D808C12D6D5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800781,0105000020D17F00000100000001020000000300000030C501EA439E2141CD2604CFFA6B5741D29C0AC45C9E2141FC2F867AF76B5741462A5D01839E21413979CBA5F26B5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800782,0105000020D17F00000100000001020000000400000096B9783E369F214105FFB72ECF6B5741AF85F37F2B9F21418BA16095D26B5741EDB2252C279F2141A68C6EC8D36B5741AA07EAFA139F21412B29283AD96B5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800783,0105000020D17F000001000000010200000007000000BF26576BE7A12141B43DBE043F6B5741065A1E9BEFA12141F049E53A3F6B57413D6D5CABF7A121411432B5CD3E6B5741CFDE376406A22141CC7D38003D6B5741BBF6CC440FA221410C45EA6D3B6B574191B7C27D19A221419F7AC87D396B57412F97D26C21A221415B0907CD386B5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800785,0105000020D17F000001000000010200000004000000ADDB20607FA221415B56ECB21D6B57410027994B76A2214185718A66186B5741FB71B39A6AA22141D876BBBB136B5741DC2FC45D5AA22141C64D71FF0F6B5741,8118,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800788,0105000020D17F000001000000010200000013000000ADCFF8D8B1A12141EAB51AE4BF6757415C4C314CC8A121413581E07BC9675741ECF6548ED1A121416F64FFAACD6757411611E140D7A1214117C88134D0675741D6DF4F75DAA12141E4D87C1ED267574105A81B3DDCA12141B1E97708D4675741A3694498DCA12141A4A7EB52D567574105A81B3DDCA1214101B17C1BD967574174A178D0DAA121419BA912FADA6757414605A96ED8A121413BB6BD3EDC6757415DA8B076C0A121418D5DC704E8675741BDA94DBABDA1214116112655E96757416F6DF5A4B3A121412F211707EE6757419E914097ADA12141C1C913A2F1675741D89BA654AAA121413EB1CC9CF3675741B8FA059BA8A12141A137EEA8F4675741AC03E3FAA6A1214167223006F6675741C850A1AE9EA1214151031701FF6757414DE540039AA12141EF2C8B5F06685741,8778,RAMBLA REPUBLICA DEL PERU,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800791,0105000020D17F000001000000010200000019000000999B055C9AA121410A6E892EC1675741665832E6A0A12141429ACBE8C36757416260B34EB3A121415FCA4496CB675741B3E94AA5C0A12141C4E606F3D067574181354873C5A12141DC724F87D3675741C952BB7EC7A12141482C525BD6675741C952BB7EC7A12141952A53E1D8675741342F960DC6A121410F97C1AEDA67574102E84B2BC3A12141C6554293DC675741FD4165E5BDA12141DAE9A921DF6757413F93CF099EA121414437B7C7EE6757415B98CC7796A12141C2985D60F36757418B2D5D2492A12141EEDFA742F6675741DA8BC19691A121417F8976C4F66757412878A5FA8FA12141E2F03A3EF8675741D979A4748DA1214137610E2CFB6757415734590C88A12141DEB3876F01685741C3F2A51485A121414132C29E066857417312331584A121414C7170060C685741565B7C7184A12141A7C5E8C30F685741565B7C7184A12141EEDF447A116857417A2D85E986A12141CBA7961A16685741D8611FEE88A12141BD2905CD19685741145F47C78BA12141CF79B92F1D6857410C9BC2A78BA12141D721720F1D685741,8778,RAMBLA REPUBLICA DEL PERU,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800792,0105000020D17F000001000000010200000007000000665832E6A0A12141429ACBE8C36757414A35202199A121418A7A77E7C46757411EE911E496A121411B136FBEC5675741A5C2F0BB95A12141E8D423D7C6675741D852A0BFAAA121418AD9293DCF675741261DF49AB6A121419C1B0E81D0675741B3E94AA5C0A12141C4E606F3D0675741,8778,RAMBLA REPUBLICA DEL PERU,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800803,0105000020D17F000001000000010200000002000000409B8C8386AF21412C6F58D595695741979C4FDB95AF2141FB725D9BA1695741,54337,UYMOMVD_SN_3255,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
800811,0105000020D17F0000010000000102000000020000001EEBCDF2BFAF2141A2902BD4A06957415B9AE25BD4AF21415A252F4FAE695741,56260,UYMOMVD_SN_696,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
800813,0105000020D17F000001000000010200000004000000D97405F714B02141528B008FA16957412251974C1BB021417C5897A1A56957418A8D0A5D2CB0214184E1384AA56957419D88525D36B021417FC08108AC695741,56762,UYMOMVD_SN_1300,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
800821,0105000020D17F00000100000001020000000200000087E1E5FD0EAF21412B93557BA069574170E8D91737AF21410B78129A9F695741,56523,UYMOMVD_SN_1769,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
800823,0105000020D17F00000100000001020000000200000070E8D91737AF21410B78129A9F69574103E0B40C3DAF21415058DA3BA4695741,56360,UYMOMVD_SN_162,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
800827,0105000020D17F0000010000000102000000080000007B18B681C8C721413E06E462A56A5741DC7776EAF1C721419E994BDDA66A5741EC4C045907C8214101337A63A76A57416CBC269528C82141521063BAA86A5741B5C0D1FF2BC8214164D10D95A96A5741D64C40F23EC821412F98D75BAA6A5741685596C745C82141352C4416AA6A574195A2FE7A67C82141CD030E81AB6A5741,55748,UYMOMVD_SN_2785,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
966510,0105000020D17F000001000000010200000002000000D256335581BF2141F517FCADF27957411F4293FB83BF214154AADACBF0795741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966511,0105000020D17F000001000000010200000003000000981E90E09EBC21413C705D3C427D574121E55F329FBC2141DCEE484B2F7D57418E8CDD67A0BC214138CDCCCC237D5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966512,0105000020D17F0000010000000102000000020000008E8CDD67A0BC214138CDCCCC237D57411C90A783A6BC2141DDB1275DDC7C5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966513,0105000020D17F0000010000000102000000020000001C90A783A6BC2141DDB1275DDC7C5741AA0B095BA7BC21410AA426FACC7C5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966514,0105000020D17F000001000000010200000008000000902C4295AABC214181548AE3967C5741EE1E5C08AABC2141986B56388F7C5741AB2F79A1A7BC214117A53A5A887C57411A34556EA5BC2141F49EA206837C57417E8F43DFA1BC2141E3D0DB047F7C5741A0435F6B9DBC2141CA648A0C7A7C574174E0F84484BC21413B49552C687C57418CBA855D76BC21416BF2A1395F7C5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966515,0105000020D17F0000010000000102000000040000008CBA855D76BC21416BF2A1395F7C57415A7CEFD25EBC2141DDE848C8507C57415DD97204F5BB21419E071AA90C7C57417CEA77F7BFBB2141F7FCF583EA7B5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966516,0105000020D17F0000010000000102000000020000007CEA77F7BFBB2141F7FCF583EA7B5741186DDC05BCBB2141D3654700E87B5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966517,0105000020D17F000001000000010200000002000000186DDC05BCBB2141D3654700E87B574169D6664DABBB21413B57366EDD7B5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966518,0105000020D17F00000100000001020000000200000069D6664DABBB21413B57366EDD7B5741AADF8EA297BB2141251B0A46D17B5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966519,0105000020D17F000001000000010200000002000000AADF8EA297BB2141251B0A46D17B574154B4F57077BB2141E6C01E83BC7B5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966520,0105000020D17F00000100000001020000000700000054B4F57077BB2141E6C01E83BC7B5741FEC7C30673BB21411F0AF90CB97B5741C5611E646EBB2141B116A293B57B5741FFD61EB96ABB214163884BC1B17B57416F35495A69BB2141481D25A6AF7B574177F82FB568BB2141D5E4B430AD7B5741E963B61D69BB21419A9F8495AB7B5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
800861,0105000020D17F000001000000010200000019000000F46618E8159C2141087DA23A6B6A5741A407D5E2229C21413715A07D696A5741D2B0BE47309C21416AD3F56A676A57413E6EF04F3E9C21415D7D03B5646A5741B289E13D479C21417131B550626A574125A5D22B509C21410CE8CF00606A57411B9833D3579C2141F08C0B225D6A5741534EBC905D9C21417B3E54A95A6A57410CDCB407629C2141B2AB8909566A5741CDC76C64619C21410E4E5C16536A5741926204345E9C21413BE1B8A84F6A57411B9833D3579C2141D06CDAFD4B6A5741A77C42E54E9C214126E4B3AF476A57417375999A469C21410A89EFD0446A57413E6EF04F3E9C21413D4745BE426A5741D2B0BE47309C2141E8023297406A5741E06C3D13269C21413ACB2BD63E6A574131ECE3F4199C21410591BC003D6A57410AA1B975079C2141284A40C53A6A5741E0A6AF83F79B2141121A7541396A5741B7ACA591E79B21414B03C489386A5741E58F0167C69B21410CEF7BE6376A57411FDCDC238E9B2141D2237B14376A5741BAD55FF3779B214121CE26DD366A57418FD55FF3779B214120CE26DD366A5741,41386,SENDA PEATONAL PROFESOR ALBERTO LANGLADE,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
800872,0105000020D17F0000010000000102000000020000004812324BA9CA2141B9479130E66A57418A89DBC551CA21418271AE01DF6A5741,54748,UYMOMVD_SN_1761,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
800873,0105000020D17F0000010000000102000000090000000D8A22F490A021413137903BAA6A574111763E56A5A02141F2B2D99CB46A5741ECF556E7A8A021416BBD1BA8BA6A57419C0394B69DA021417E70C085C66A5741F3F332E59AA0214150F870EEC76A57417ACF791D8BA02141721F3386CB6A57413D3D9D3983A021419DF50637CD6A574123C58BD376A02141B70F339CCF6A5741D4263F8E6AA021417C33E0DFD26A5741,56452,UYMOMVD_SN_3403,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
800875,0105000020D17F000001000000010200000007000000557878BDE7C9214176AFB3300B6B57418989077A33CA21410548E850116B57418D3649576ECA214185C59223166B574141710EC9A1CA2141D09F063B196B5741289D1DBEA5CA21418202DD5F1A6B5741BA1C49EAACCA21411645BE4F1D6B5741A52348D9DDCA2141379CBD5B216B5741,55628,UYMOMVD_SN_2160,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
966521,0105000020D17F000001000000010200000005000000E963B61D69BB21419A9F8495AB7B57417555FA326ABB2141D7060A1AAA7B57415CC6DA1D6FBB2141740C3B24A67B5741900CCFE772BB214140B36944A47B5741390BD4D178BB2141B3B3B3AAA17B5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
966522,0105000020D17F000001000000010200000003000000390BD4D178BB2141B3B3B3AAA17B574113C8AB0FACBB2141AC33AF8C917B57417652E040EEBB2141299C13177D7B5741,21390,RUTA 33 - CAMINO TOLEDO CHICO,Ruta,MTOP,MONTEVIDEO RURAL,MONTEVIDEO
